Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Belgium,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,450.11288536887594,603.4532686172745,329.8690847537891
Benin,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,1263.2014898933558,1720.818886988539,901.08170643192
Burkina Faso,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,1846.1860424342838,2435.218872771618,1371.6626521130504
Bangladesh,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,429.26831902083944,584.3253594422627,310.87770389377897
Bulgaria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,568.6422705773831,856.4106324539097,359.3761124035974
Bahrain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,198.07011896204452,312.4751553602038,123.76193527166453
Bahamas,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,420.6995423453142,602.7360425629668,290.5342542895446
Bosnia and Herzegovina,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,274.8600003838275,429.6349788150896,159.43955743249558
Belarus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,308.74285972543254,496.3928008571651,181.31983121742843
Belize,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,244.14246900997034,340.9664742051215,168.26819012129442
Bermuda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,231.74371419832968,348.89212207132385,142.01333720942904
Bolivia (Plurinational State of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,738.3303881378956,976.4152960879643,548.4589366084796
Brazil,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,466.1579239103641,608.2619871568243,356.05336695040864
Barbados,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,605.5984034112855,829.6499870493471,430.90246781763665
Brunei Darussalam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,204.67702773044562,292.7936936254837,136.51493518560974
Bhutan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,308.26129349719656,468.1189365065089,202.36335990800558
Botswana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,852.8938832715339,1160.4297113726782,622.766272463828
Central African Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,1248.2953278978043,1706.8370205316207,912.5608752752092
Canada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,347.23520474482126,499.23945196303924,228.731114526215
Switzerland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,286.8431175332481,405.4598569955087,194.96261989795414
Chile,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,348.6496466394195,484.0270890718382,244.2298146557582
Côte d'Ivoire,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,1008.8569542221107,1326.6881688819471,741.0208479849986
Cameroon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,879.6255344943967,1169.3291864915361,651.7738536909185
Democratic Republic of the Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,735.8900725205257,988.2830111741474,548.8113403657654
Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,527.7215999736526,716.0333950481137,380.12316160103944
Cook Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,324.17252520938797,461.64338433696656,220.8631632566606
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,314.59735563636355,466.06782734283377,204.09634275947724
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,495.1177793693769,653.4447667098947,366.4050775277975
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,297.0816411863454,398.6142108120882,216.83069121310794
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,314.16118606665157,478.53761095150037,198.8638895335452
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,312.0702745557695,452.57521152020206,213.1529213535121
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,256.7171352749331,378.6676431641448,168.94075232305005
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,313.92124220643063,466.6947688612368,196.5195485665805
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,413.6192686000887,586.6339411454378,283.97215897738346
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,689.0673119977298,950.4340365050269,491.83627191520816
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,377.59274396316414,548.6047748418658,248.36832154272273
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,416.71589243396846,580.218343106371,291.4872407526372
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,423.9938382923686,635.2015523184111,271.0021097439917
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,303.63233602037076,455.85927483937957,197.10506206084892
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,400.62052232215825,553.2340469971667,281.0478348109702
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,957.4029306863848,1357.1269149791178,649.1391212699784
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,364.1569257279462,512.2843114578824,252.0539308640053
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,303.00089764515195,480.75111117479094,184.71198518314694
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,649.9460577642647,838.80869441959,491.80819569098963
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,312.6521738912298,462.81563312773073,198.75381776569301
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,512.0253112144438,752.7106567956263,337.2248004849032
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,363.77611829288804,512.2482392889551,253.79800094788465
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,489.6230990674596,699.8396049663787,328.6540365930407
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,347.6203494615992,490.7001788791505,250.58553925369785
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,462.29408174466863,616.2580146855519,343.31808527233034
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,456.7317787266743,674.084089462735,287.4013511112664
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,776.1261654836202,1012.3479618660175,581.63435533894
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,889.345943300786,1186.968700727194,632.4325935682056
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,817.3557239125292,1093.9722318567806,611.5514359396924
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,943.0560560008525,1229.9760428654085,697.0502085278131
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,287.46423733373825,429.4245856980771,185.7244395023549
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,447.7275040810687,615.1544191202892,325.8127876357163
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,357.49268003223676,493.42338866071543,253.4538321994205
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,443.74517225805016,652.0549117297548,285.59317377882326
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,594.2703425686645,829.2193938231787,411.12555153141545
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,230.27346775725198,331.18286683432746,150.40477755823437
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,603.3988315823951,893.3758455364834,389.41183649986624
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,413.32839954965584,593.6617041302267,274.2553478380388
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,309.27762100227073,480.1881173218894,179.508462186571
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,602.4701267132642,815.9153277794634,438.3161475019005
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,445.75382986100476,676.6581678303174,273.3159684860761
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,284.2299121146697,397.19965077674465,193.99030885485038
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,347.63744749556105,464.7758315455335,254.14407771417825
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,302.91190453051325,421.37603182743146,213.10373123407697
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,156.9090392775277,234.26488039721298,100.58063153651712
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,232.02403220337172,345.82829164312517,148.86972359432704
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,248.7899026200328,350.5285740381285,173.28985749090725
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,229.86395687060195,317.55159050303746,162.16402515835284
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,340.626528630407,490.1549440786783,224.08305292552808
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,250.6268650444982,383.61426673391804,154.96770000005856
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,152.02499376081548,225.81357923163137,98.7360575217321
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,557.1643202818676,732.2261403615097,426.67089136648315
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,490.69899903093125,695.5751090730283,344.21989425655534
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,628.6504057387019,798.8805987347336,493.41800841978664
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,372.54954471455767,518.2083593099833,261.35173053387535
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,863.0758036938491,1120.8634363371798,669.2848088966189
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,670.3107055206181,917.7897883106453,470.4682436970005
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,371.51767111135956,534.6255612361856,248.81773901571464
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,387.9088110252213,530.6260803922777,276.8389244859252
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,181.34448035802254,263.13301091152636,126.82396669322779
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,613.153831168042,829.7290890006187,446.37866530270276
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,288.47116871653725,441.849839060199,185.54398990093787
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,729.9084418806962,992.2105693268771,524.9660658801984
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,259.6307670371521,392.56229766313584,164.42846419026878
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,302.64995147435667,436.6649338611117,199.16948074702347
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,220.60231734319382,336.3164442797081,135.71621121579355
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,1326.6928529365075,1734.6358920749033,992.2438055591298
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,435.96145104702833,647.7477908070691,288.0553163565963
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,299.00718655328274,425.31498935035285,201.37028261035485
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,429.052099160616,653.8455910213104,284.06478972974384
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,342.371119592555,490.525154875685,228.57509063138048
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,601.4298629850044,865.0134209351822,414.93580836377726
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,504.4583873992624,707.597006872477,363.8150361310457
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,866.6210419138055,1123.3160765287166,653.0394625970164
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,131.57015606731127,200.27688689246924,84.0859176582425
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,396.97438459416975,566.4025053607534,273.2212181363995
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,489.8994305255793,690.2310713394327,347.61382907908404
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,276.1574538348077,436.66807344226896,158.2471649422238
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,1596.8460422638975,2153.552486532948,1173.8926591031907
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,305.94031606713133,427.04873191337487,210.81372357599994
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,623.656950756889,891.2416928271159,437.42842042253534
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,267.60827703026706,409.2691281669162,159.9509079261132
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,486.4869281028716,711.6796069102592,327.2019082780664
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,352.08251091654046,522.7891308938938,230.5358675094565
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,1061.1281880610684,1406.9362723753604,799.5867117443423
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,566.44533438381,794.0195197538998,393.69760158140383
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,419.32187103966635,633.2779051868505,262.8780497655023
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,871.6305691588168,1148.1633161897935,658.7607332477153
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,309.2620225272217,422.85486357137864,220.05568904693982
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,748.5398273978013,1023.066249059945,526.4357329504401
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,1442.0949512155544,1902.5158033970497,1054.441616399178
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,1132.2371624043058,1470.4218086318062,857.4113118519555
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,383.24130234693604,530.8658188212515,270.4099973973436
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,668.623908784231,960.1092098680999,454.12879770102165
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,390.30287505403123,541.8384816981317,274.4021931012792
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,310.01564611213195,431.07555070480237,218.23787905083984
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,486.5400922177036,658.8465054849562,361.2085633962422
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,433.4469187666034,608.6003360375976,308.2012951532117
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,320.1253623023908,472.4390813678042,207.04443881179986
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,185.78150321452378,266.3437532224549,125.22460624297314
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,803.9910196341277,1057.3316791267764,583.1050282200492
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,316.5384134449313,471.23920230021315,207.35617094089844
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Staphylococcus aureus,Bacteria,All infectious syndromes,2019,432.28037155818015,619.2396860059196,294.3760996763709
