Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Botswana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,649.0737335187586,907.7156168196807,468.97757656067813
Central African Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,2022.5427262079872,2752.6384326520606,1466.1970377807866
Canada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,122.83567836894935,176.5208056452741,82.41156863365848
Switzerland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,113.15514105395455,159.94638289509558,76.94136912093998
Chile,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,184.01962411095656,255.95821207526552,127.06531716787826
Côte d'Ivoire,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,1224.570310611814,1613.098540492161,894.3310763847
Cameroon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,967.6923692185944,1281.063363429999,707.119051658957
Democratic Republic of the Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,895.9512885693048,1186.2785099231771,663.4023101006138
Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,613.4550819896277,830.5263176387226,443.41069122955525
Cook Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,186.73117226448642,266.5054169028996,124.57311763410276
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,195.37291249813876,294.09971011854117,123.95521768015932
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,647.5725493327672,861.9784249738049,477.61312220832184
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,235.67704050075105,322.0198674375037,168.2865352978542
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,173.13495628435373,265.60834908543194,105.7082056331183
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,169.65821287160912,247.46648495896753,114.22327330883051
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,113.48821971584452,166.53343088368985,76.24402888123352
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,159.2061654876075,234.72369365668465,100.01237408893907
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,179.6313349381447,257.0511897830395,121.6020982754233
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,816.727707931776,1124.7450788105134,578.7453024064836
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,319.64699409648165,469.16460519368843,203.14854143671795
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,166.69089056318512,238.7281022327076,112.33622017436372
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,403.8009516343146,590.7669389663555,259.721753804784
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,203.8846051744062,311.92255385737934,124.80830421141441
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,290.1695473795395,411.7991867550664,198.0713348513359
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,957.8214496029575,1369.0214261265105,657.0396362425154
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,151.11780888567307,210.4604094421476,105.23352396005566
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,164.311322851844,254.46772929559867,102.2844769440895
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,898.008561775522,1177.6963825234081,670.4521979301733
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,135.82922456774264,200.07661518047777,86.81352915710556
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,451.68646882931193,669.2100814057891,283.30688490890213
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,146.89380536102027,209.05219874502473,99.5118403110902
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,455.4730135038379,656.6117260635282,305.70995439874054
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,393.3040417425173,555.8463099221423,278.6221127429704
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,180.57353202809725,248.94929835676982,129.16805069205554
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,314.981483205148,472.0200991289507,193.98657315396392
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,777.8040284227378,1051.0760988378804,558.8583278818058
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,1483.413250055282,1984.5968457327217,1054.269262338587
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,882.5179834864239,1190.476010928662,644.2798973957634
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,1214.1225225194532,1600.780013881272,882.6146926405395
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,385.65868180850566,565.921047424491,252.82316493266646
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,168.2544974238475,242.2504356379178,114.10240339993224
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,263.264393554059,364.79273051613956,180.5457240302967
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,288.69213567686415,429.5146653782032,179.65095867206477
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,449.3482213821439,638.2916948753872,302.43084982740373
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,197.26603279304936,280.1710949962755,130.80216610107186
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,503.6905802183069,751.5515962669473,314.31060962132807
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,369.32212937857287,529.314631879982,244.35540843022468
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,166.7279452914646,253.36169879858582,101.94068218195706
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,865.670629360458,1159.3737185283537,627.7226605647165
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,248.8885327583637,378.04345334992166,150.53454446568756
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,298.36927372392887,413.7222685522188,204.97003215638162
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,387.011248478614,525.7951551400587,278.9338051144672
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,106.33159273780721,151.71869645586855,72.95568493518877
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,98.6470542042431,147.4511099634874,63.693647773773286
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,194.4912778626821,289.1195185462004,123.37734078837546
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,86.09489547424572,122.59281512353814,57.75020435352789
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,106.8434374078346,151.45378339645475,73.52124693520462
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,136.6267602249976,200.67408457374412,89.47038709162548
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,190.38854011855366,291.2105218617333,116.07645452853903
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,108.5311764222401,161.48670058273257,71.88897610795405
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,168.12035285984132,228.29293678560074,121.57794538892192
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,289.7103502812476,418.6897233590816,194.61051775331998
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,672.9323442922098,866.7945231805346,508.89365968658836
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,263.35710041081916,370.7716357427752,177.2491093481228
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,666.2423663742999,896.6856169583116,493.0963682095425
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,801.804200316384,1103.4806273070176,559.5364262102095
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,239.06016008452073,346.0906615825446,157.73106998826347
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,134.49510602120458,187.4219938652731,93.10467732633502
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,72.83406272026923,110.67907528457044,46.965162467576555
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,691.5774799691129,951.1380157322337,495.03796834395536
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,135.87092746685127,209.46823055180818,86.69441327054987
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,844.1538097216353,1146.8896696750019,603.1728897382025
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,166.18002293468757,260.2776924920588,100.48506388418781
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,222.60471227974176,326.5966728254699,142.49013681127133
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,141.2736960936231,214.47876098651776,86.57903021873412
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,1204.280220669653,1602.593421060837,869.6117377268959
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,260.41008089798584,391.87771385126223,164.99864759298453
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,113.93111815355694,164.51019112456854,74.48605556715938
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,246.96673152111012,371.9242568172258,157.90259569498173
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,262.2589094349874,387.47107094143155,168.3433662531836
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,207.7973265488159,307.19201980478033,134.5830244004313
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,341.11641866254877,490.21142707025706,230.24755806419802
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,996.7847625490696,1276.9703241659395,748.3254338344062
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,84.75209233840695,128.34969116364098,53.91611061650477
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,289.1986077791067,412.6729676170403,194.24155366229056
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,496.72998683669164,717.5190460895125,344.34394989249955
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,187.04784302869732,293.05530868757694,108.62347551392841
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,2303.4004188169547,3114.564678982348,1684.9970524866003
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,131.77911183426235,186.91298489506465,90.94232988508111
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,609.7150189207821,878.9972156739783,415.00704935302565
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,153.73024134071076,236.0623126605809,92.29642797526402
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,439.100094126241,642.931030951382,295.49659313834155
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,242.80542766659153,355.63750075361065,158.49525188421703
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,1270.4999159302731,1654.7991616859392,955.2940364725957
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,627.6573237386624,874.6278629718647,431.23695815818365
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,265.64644324393544,405.3267310922582,160.47996373455695
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,987.020236622337,1312.830587168367,737.2900415361859
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,189.28603688349182,262.39752055761477,131.61377229979973
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,624.7233113885844,876.1816734154677,433.2859212358829
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,2070.051886546831,2746.7802962289747,1516.7754627093877
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,1514.2184818769672,1958.0144659313585,1131.430902671526
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,263.19576641840297,368.3516363032185,180.82108567479446
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,412.9457063842806,599.8359352778058,271.3317596210124
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,150.38164143991926,209.8904832617707,104.8417898146679
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,110.66972317978876,157.73976731348824,76.46606024736518
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,483.0594019866211,663.7849711686965,346.4545544443235
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,379.13272170098065,537.3547956783256,267.32288402717876
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,114.56383269671457,169.05074108889883,74.81167188183753
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Klebsiella pneumoniae,Bacteria,All infectious syndromes,2019,92.90600707261676,138.557017343087,59.42000639197934
