Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,1387.8649895824403,1738.647647200597,1087.2780426689935
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,185.93409266266522,265.90136540198006,130.82135847880704
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,90.88985679266693,125.3475805359211,65.22815600392427
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,190.3231937466395,278.0794407612458,134.2135539874316
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,232.95653249420633,332.49406496818324,157.3956481757449
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,193.4940600191919,261.32900021940185,141.4619188056764
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,272.55432646628367,348.7664307779365,213.2833067800978
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,1097.1361344068268,1418.9764264446087,826.4349490240153
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,126.87972145201667,185.31832264845383,88.0729471910673
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,242.38636335879917,321.19425066463646,182.00364350717425
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,734.3017716269409,995.239584398,549.8567385179222
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,182.65535190468813,277.78332214511835,114.67209392699307
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,2840.6460416487494,3807.8796507519164,2085.664951201461
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,154.20687008961286,197.97578688314078,118.8467986200531
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,703.253152030377,966.7813481904892,507.2693397913152
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,149.59647427796997,217.14008161158796,98.93555671096539
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,494.16587621451254,657.9446067130285,366.76502792885987
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,335.09694935570946,460.9880627294079,241.66186431289583
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,1285.311169161521,1677.7779620259814,953.4729447233459
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,702.9174905153283,1071.1011804611494,445.9561278213316
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,213.27784834618075,307.8025591157691,144.44234181343424
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,1096.0125417697318,1440.6226917717215,830.1947857636252
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,368.7737581114138,474.8110596276856,270.1102625447442
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,788.6254456158748,1077.5829030887953,548.5849376992383
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,3297.2857498293283,4435.7949153994805,2390.881584430527
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,2489.103387086883,3186.2296927820057,1939.3640241753767
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,247.68962754407485,320.40665062874854,189.6958178205792
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,474.738322897047,642.291119174045,338.379204222901
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,126.17683090636243,165.7486446700015,96.49000325461505
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,102.93417819098526,134.45445890528222,78.61434911549418
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,472.516912548255,614.7668871875289,362.2852252501552
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,897.1930288129364,1198.933080125077,689.3958166396752
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,84.81154431565393,117.56292377183026,60.709849808605576
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Streptococcus pneumoniae,Bacteria,All infectious syndromes,2019,113.66405627799196,149.77113826801022,86.06252489096512
