Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,64.81085718299963,100.74917040511589,38.55510330687148
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,70.91523688537274,117.36936099562142,40.73528301868287
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,57.691589264441376,91.183920395248,34.80333734354212
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,78.32239552420585,122.0658712189868,45.29280796952381
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,73.57281827061524,113.88147093578634,44.906729649335425
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,63.56334889358747,97.58715935771588,40.44694127934109
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,91.65155105844084,141.2012552655255,53.89845164054449
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,106.46193650449922,157.47743889208576,67.14166907893718
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,83.44954762950722,140.52636837423475,49.065127862661356
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,86.98438191664577,137.66447389977927,50.38637992318611
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,90.95166397736403,136.51328384332416,55.81600734653854
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,90.02940233875927,138.45918337772218,53.75085489982191
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,51.16441838259419,84.48058426291315,28.642685480719454
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,80.02911791189437,125.10181687303492,48.57880211802365
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,81.62966849105487,138.3025874436535,46.4969827540895
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,88.54357542921038,129.20717530079497,56.447668217814616
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,94.96024574810049,152.83903121376298,55.41254855566072
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,85.71470028660829,130.11922194072628,54.947926099913296
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,88.68132680156035,132.75777242554872,54.29329131945434
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,84.24848697084634,134.97319197694839,45.913516372092595
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,86.86919675405359,128.08635459000465,54.686831310798944
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,91.73706164253004,152.75119975786123,50.304898611240716
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,65.6695145069285,108.97209698052708,37.881867800146175
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,91.23706501310656,133.9924425858241,57.73197993435672
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,126.65233263654372,204.3861534464359,72.2235978690119
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,97.56641903055159,146.9895370201028,60.384860219528264
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,85.05601167271048,143.77636931297243,48.80953466597188
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,89.10959690322677,138.02417805895993,57.035115484495606
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,90.41518581190523,143.8079689063148,52.411123505163154
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,51.19397438287838,84.2612988439447,29.509652101441077
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,82.7097778533452,126.6539127959865,49.563378920064274
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,82.94401075342374,126.96339970622743,50.7008641712702
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,105.28275309034203,163.57423313023898,60.33914998227162
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,89.61110239353071,142.662045910212,50.092687010480454
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,61.080798338554565,95.2019138427113,35.65587317534594
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,114.34350786738987,180.69059297521744,64.51727889787865
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,108.64674281152355,165.58522171784145,65.55847678295468
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,101.31115446634638,156.9339392608942,58.53995020767297
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,86.42514487401226,148.5564607871305,48.45506846932855
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,144.5885300354273,221.3447648510683,84.82915651781892
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,83.19796604410776,130.19432192983408,49.59882278901683
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,64.65247077904631,103.29613337164699,37.94129367079267
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,58.87427948960323,89.48693766315594,35.94298030475767
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,35.49470367762154,56.58474472412013,20.699935562521542
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,46.190860221511,75.03858343035532,26.173482077038706
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,46.615011043421084,71.73952785652745,27.796975996478725
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,51.19413763854404,76.88644218977367,31.52857755508227
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,86.03072292180669,130.19151487490225,53.48189629053268
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,54.32336525947976,86.4206445064511,31.359563939045845
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,30.328345338354957,47.95086383721729,17.890479640538864
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,81.09977242000224,120.66238968548224,50.659564113309635
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,109.69941480944279,173.12302171653718,64.30553066480256
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,85.69681382694334,138.51937769434608,51.24502192174143
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,80.50262561827867,129.774477697543,45.57376021258492
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,117.0156633405713,191.51654180105083,68.14401351214195
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,100.90112647961499,177.4631855418298,54.78090528977554
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,97.19110661789097,147.7461286986751,59.058190639941934
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,82.08559809993213,120.87747289390028,51.949894786278136
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,27.69778147079745,45.37563656398788,15.375492219398478
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,74.08721407615809,123.84395125711904,43.10950540757206
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,56.496696871125884,93.61676858605433,32.35887383499423
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,91.21464684175173,145.02484015818717,56.719065486761245
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,51.03363854945851,85.0484400925168,27.392609723611468
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,76.21339285012336,118.46112675147613,45.29980665378371
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,55.32716783834515,88.45470930597219,29.95877768567529
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,111.15143869333998,185.58754159926437,64.21277605757078
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,130.54348546552782,205.81688841323182,77.37089456960703
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,72.70795143491381,108.15879498054038,44.12435350047074
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,117.29602147104482,188.21512185678552,69.71996685090234
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,57.99707381154201,94.74183377113569,33.022062397171865
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,120.45986668974469,189.5671918504262,70.87675042950019
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,162.6919631563262,250.83275576814157,97.36677685754277
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,75.29433731172377,117.9680991976109,45.44147614926337
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,28.223639328646037,45.193254140279954,16.52081061785896
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,111.72051783852118,168.07942921535866,66.97205972052538
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,72.8173168735155,126.37529931468885,40.356126357428025
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,89.02875035801786,143.2050721466178,50.034242749071815
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,145.49920080693812,227.44352627990517,90.21764257145078
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,64.29981596872196,96.25686873513901,39.267817871408994
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,102.34916150263942,172.68551883163096,57.48586955744389
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,83.03754443585545,129.24170720350048,48.84585765122004
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,143.81728272243484,232.55053574888922,85.27953123201367
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,106.43741102678561,167.57971115255125,64.31554979329132
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,101.68299850151399,157.44580311990725,65.46230897069793
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,72.81553868627232,117.6367876015722,43.39230600472242
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,99.6705915697841,160.27356743425466,54.84080718447549
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,86.07318927771792,137.4487043498152,53.45753356074261
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,59.308368590392135,91.22242746024872,34.95792256076929
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,87.24347766718556,139.41622273918546,53.09077412622784
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,99.50350281385896,162.33947367872477,58.447621440716475
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,97.3344598232635,153.42654367000256,58.52841557448192
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,84.7929994925556,131.56634935309995,51.26855640224485
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,121.78300429910233,191.018893864447,69.74764453496365
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,82.23700707405379,122.76438033625548,51.17529665794538
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,57.914208698540904,89.3323088419752,35.08781880110268
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,86.22082470633012,141.1362142750622,50.80653762991261
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,68.86475307218598,117.56069489837786,37.588286264454005
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,62.6892295791779,96.31502307400875,37.70966587297105
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,32.08987334146446,51.31673873040754,17.318850744115156
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,102.84099898292614,162.5767150073086,59.564411281242236
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,63.201230837924896,99.52839282010486,36.777775862911874
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,72.72055762954855,112.11396379309095,43.0866722986225
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,66.99253407995486,104.65719510997663,41.65528123094861
Palau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecium,Bacteria,All infectious syndromes,2019,133.92485253031796,222.40778939974118,71.83438715846692
