Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Bangladesh,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,86.04691027329164,361.2390778795078,19.30944576551132
Bulgaria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Bahrain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,11.087415109668893,29.12647376030799,2.9331744504467006
Bahamas,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,42.20239595810711,79.81050623250415,19.69504552242409
Bosnia and Herzegovina,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Belarus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Belize,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,95.07891627580145,150.37572839367752,57.1366778227332
Bermuda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,75.35519755751294,124.06118886034517,39.2830355010143
Bolivia (Plurinational State of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Brazil,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,14.144184645713162,27.860833964673404,4.742841473687363
Barbados,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,19.29477949064625,40.68598411076789,7.32544381614456
Brunei Darussalam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Bhutan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,17.731426430803733,60.79474996358161,3.1814985888207827
Botswana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,386.7603931235644,808.5671667911876,131.27299944099255
Central African Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,1357.571341202237,2644.0612763656777,578.099128541488
Canada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Switzerland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Chile,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Côte d'Ivoire,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,340.0791592314963,825.1891502575862,101.24067198967369
Cameroon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,397.3470247447533,956.9744761320173,119.56816811335715
Democratic Republic of the Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,334.01274367504317,938.439847378183,116.549661284911
Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,281.1689391566995,621.9964257750719,100.73887688451535
Cook Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,5.789752283956565,17.645976042402523,1.4132907542044253
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,2.112155128608049,4.379119870943314,0.8504614477115768
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,96.52730075948067,218.05441599539103,37.33051485094055
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,48.47292852351626,134.00500699629146,11.912302729784349
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0.7448556025974227,1.6812857631205258,0.26548070804024365
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,20.895160259774155,38.95974505357969,9.416384446562722
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,120.65291678690826,307.1166642663326,44.419550495851674
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,108.04539235928034,252.27520195278194,41.026577834876214
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,170.97991739490038,336.4830329726237,70.9633809640632
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,21.968258737860776,60.896565216611314,6.426922498091776
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,771.030601238177,1573.9034380531577,353.0090917750316
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,262.11502718869866,530.4141791071452,122.84610124708757
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,9.498078557028368,25.115290299719273,3.4500260787053056
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,19.472287978993442,75.80924008065706,4.868232305782883
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,29.23589507076214,84.0832829576945,7.0327894716289086
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,32.686988078234734,62.74775845465752,15.131206744637879
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,148.4264046093913,367.6027229220894,41.39797831119604
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,120.1814334717999,274.4271286412482,38.387024997582635
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,294.61277627365524,683.1436708735542,90.11758559240464
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,100.74714965273158,240.6245060980748,30.355935141060133
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,58.48729398757164,163.58251014987525,14.060543477151146
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,70.42473452864176,111.39035068342459,38.185433424055034
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,4.657568295643682,8.124314084476236,2.5527325095405926
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,15.521847861311524,46.082114487673365,4.499138560225631
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,58.69420371612204,113.3986700766624,30.371134354028065
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,16.381331541153145,38.79032872533311,6.407417167365516
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,325.9167342023407,706.6922187893074,135.07736368454385
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,16.503971626470992,37.444384556468044,6.044264191055459
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,16.30091199414746,38.25774697159559,5.976712796248621
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,5.723413142215136,16.670831918045963,1.5887201270105744
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,56.517128600621746,153.62246959084882,17.934728946446146
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,88.42518725141727,147.99235070399484,46.03031746459924
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,38.12866993412392,94.76324720329654,11.984932089979953
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,23.27419046421688,47.5083130202937,10.098531528026097
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,166.74191779911476,334.0813713487367,80.31880114718982
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,83.70216252500232,132.99488172867896,47.42159317211034
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,41.28715756394976,97.48451059576534,12.959663760720758
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,45.21136306469085,92.2567367350421,20.920338384683653
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,30.87526961206015,121.07814728848207,8.943334270640078
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,41.311114814280636,69.86625563132027,20.7737125027081
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,217.35378769193835,482.0368408397689,75.0367714600725
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,125.27308987407159,289.69732585836886,46.389786088219694
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,41.05411047085472,124.6296200532913,10.8171133171777
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,95.65640403943799,219.6344588339944,34.940179522926734
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,127.94491393480247,201.02665987410572,75.42843744735863
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,50.7049731738552,120.88376940940837,18.195520741396212
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,268.80184131676066,615.2642352206502,85.29678837491736
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,107.72878349491555,252.88901042786827,38.923105457629816
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,456.0393926277318,945.1052699238106,194.99330342545733
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,28.936705030000685,64.90802184060628,10.163689752669647
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,1.7053099795061006,3.1129721250217774,0.827151621260464
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,30.417076620528977,77.5497693062647,9.830115641692675
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,224.0362644607295,631.9746238389231,68.9734697642429
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,48.794842693359556,122.1755333327541,15.189972610579625
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,185.34844362115527,380.1701765115757,94.58166570401045
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,10.155153475817752,29.950169919049845,3.0461476450801244
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,76.19727241403153,182.81726931244012,26.934962985165598
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,220.90160616407329,595.007501633766,54.98374457367617
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,6.537481471190977,13.76625438575472,2.435587886121058
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,127.04643543336284,263.7059581617591,58.26816435365343
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,3.8301375409797864,14.144933979407726,0.6459792108882021
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,199.12197677590865,521.1365330660885,55.60335544752271
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,112.81160127115346,302.4453968077927,29.76257963983072
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,1178.8188126613422,1993.731311320712,533.9772713268833
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,58.32620055586964,141.09259545769333,21.91608249865202
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,4.08591855582536,13.45525962032447,1.0373232907344236
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,10.118378732107956,27.682965003844682,3.2533497686851813
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,9.188442507927105,24.520686362630332,3.213118750723501
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,39.39643823091535,92.7245537778345,12.617985593032726
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,292.3350057773636,605.0175103537381,125.51073210583795
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,11.254971952885006,22.50852770344973,5.16015170030618
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,63.36871396026554,114.04389743591432,30.875851554399983
Palau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,3.297736537799962,8.539337241838378,0.9907610725172036
Papua New Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,46.346883977438665,100.58741876521552,20.30216190596592
Poland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Puerto Rico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,36.02300250424193,69.89076349751639,16.22609674360765
Democratic People's Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,148.90591456439927,334.9365870369369,61.275244365956496
Portugal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,0,0,0
Paraguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,19.47411416575687,65.12359758306886,3.0020010087544
Palestine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,106.00774528399519,204.5871581087315,49.25028865460406
Qatar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Vibrio cholerae,Bacteria,All infectious syndromes,2019,14.008441964656548,36.254486447478,4.01168149169141
