Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.8465807393415848,1.892309738743058,0.3107753110650961
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,7.9214816151854235,16.319346058003994,3.0891373730175453
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,161.9750513586093,334.0906755521989,59.01893917682425
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,365.3189016579109,761.7318336652838,122.51044328945196
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,142.28763007150465,311.5490192667868,49.14122146408178
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,560.6163892174701,1298.493799140001,167.79089227328006
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,52.92547613786443,121.26034626386082,17.9352018134867
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.26605673937104746,0.6287027703889607,0.07996371092438007
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,1.946432778671952,4.331436863470555,0.7234704533646846
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,2.06115471527289,5.306097640141171,0.6114406604951974
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,159.16617369019988,299.93157222775926,68.46971085248472
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,27.574354340445492,57.12332700493736,10.39363961687178
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,8.384332016212834,19.161541245171627,2.9320340199689805
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,57.18807299352577,127.41889571524469,21.183868737863314
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,5.37841522962281,12.194858322201528,1.9071693575572857
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,108.5886203165283,260.0800429717884,30.66646633752533
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,9.399974724281858,20.770401325314094,3.5559390336580776
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,42.632643321659245,85.9509787353112,17.0604926082305
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,69.70458316468705,147.49206046809275,26.36600504386906
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.751441079929856,1.6554119223366341,0.2704487836654445
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,27.299370567300453,54.938791751461636,11.391703539368297
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,18.929213357576213,44.61824131863853,6.5402805132689465
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.792546712720619,1.8095366737449439,0.2682496705317283
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,1.9405237361038679,4.371350230502594,0.736445744902321
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.7536611274201162,1.7665719464841563,0.28373287271649383
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,1.508967213514969,3.3805762005300743,0.5403431270255016
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,4.078370361904724,10.560082095896833,1.4158727400172142
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.2232669050204867,0.4911510080909843,0.07868149356573007
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,7.058472804436712,15.08712685826973,2.7681030729711855
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,308.10375033640406,577.1939401037481,126.83240897862005
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,16.420756176103886,34.38409469675581,6.110585039446354
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,13.307100793287196,29.571891865607405,4.709258144909108
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,223.93441428773812,431.7837538158985,89.54349254522478
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,3.694389064739749,8.621422208669797,1.204927451352173
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.24325002782120017,0.6353557289084654,0.06865107437992046
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,4.7721208147048415,10.205335047651456,1.8496292931715292
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,37.97373150661115,96.0455165233575,10.974464977553364
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,10.764389142008506,26.97606757696255,3.571703615013735
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,426.4549784644076,973.7180502121674,139.64958837754017
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,18.151468426476736,39.7866656265118,7.080419624750691
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,1.9993716373706791,4.45128182643599,0.7524293104438432
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,4.50439663522879,10.262361883587882,1.5734549119291084
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,705.744044341747,1305.7883336042783,330.05105108120756
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,6.641360538458923,14.518642989503396,2.5405737843188136
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,1.158984038266566,2.6250053743711828,0.407522703859198
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,6.691621859863477,14.533410574487577,2.4180456343709165
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,30.143625718114496,67.8702414004227,10.370665410557807
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.7169529246711169,1.8233166274507842,0.23528442557809004
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,6.573535332408255,13.52874215840232,2.5120926205166776
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,309.97873998621543,692.0557703594004,112.2512967382265
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,5.314105101799449,11.36256240843351,1.9972190169295496
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,11.354283371838319,22.97271555584508,4.617422648438281
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,61.48561948078984,132.2244268380264,21.87764166358809
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,8.343585807779595,20.634701223372954,2.7386380689039647
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,234.24663179009517,512.6326416222153,79.11516866650572
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.5597631512624558,1.2829716315589947,0.19772389431506598
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,26.314160526878133,60.22180710373474,8.723408201970683
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,5.236701978485335,11.737500309978161,1.930106825714709
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,14.211046017600118,33.13194541235864,4.428272567826731
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,27.4901976801269,61.60766504342385,10.005267133377096
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,251.07098713885958,541.1133361166609,82.1281973281748
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,301.0426200668434,672.750811687664,88.5123788838953
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,4.774419049346729,10.196671717617903,1.9158391065261424
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,202.14111468812925,426.819229261796,75.31106716862027
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,5.509626822015637,12.301751257208945,1.9148082485621696
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,314.51310920808896,663.6563209331182,119.95904830653602
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,978.0140519318309,2185.837812160907,339.46520598063626
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,1045.6545380466885,1740.6136569471078,486.7567240527739
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,13.290824300670222,28.841619373594217,4.624119527873375
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,38.12169698835626,85.88214048694837,13.780084488604526
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.8117674066212358,1.829843671737727,0.30705341903122424
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,1.451963503462933,3.2297438885570844,0.5619912559714154
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,29.302369714812944,65.85475528856328,10.439990573376873
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,52.222277183345604,107.98243665236696,19.854927082580097
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,1.4714627649181187,3.3410429247870734,0.5793201014397167
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,12.544924965515186,27.348404265344875,4.637941861534192
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,202.7673852408375,396.23208094323,80.11891545510385
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,31.507214846323635,61.171358674067974,12.452157167707371
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,15.443362820139221,35.67746490941354,5.234921554392001
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,24.91324260196815,53.01149198294549,9.673996582634823
Palau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,34.92252991913906,75.5316571247616,13.16652671591516
Papua New Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,337.4597729027826,654.689172315205,130.1688931262629
Poland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,3.940622835298626,8.396462911825743,1.5280151822128352
