Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Canada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,208.6358664194979,291.4653407350306,143.09253700632726
Switzerland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,297.692890826868,425.19704116862215,196.19662117425153
Chile,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,284.20321547580266,387.31352700581465,201.48798845688614
Côte d'Ivoire,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,858.7981128743542,1175.5546060720949,610.0668636167783
Cameroon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,750.1330669948612,1007.458500759608,539.265196266393
Democratic Republic of the Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,662.4076202437042,906.9361163151156,489.23821174906305
Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,495.4356371474026,676.0747200211351,357.2316471253066
Cook Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,200.53037215055383,295.7602244876297,129.8410672092288
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,222.44063469897512,329.22492811132554,144.2380691723472
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,545.8572802827632,720.9338710561152,402.4568543326488
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,216.30073347779842,301.580814611482,147.36030421409765
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,234.47548271606033,351.16186037718103,146.35266042071837
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,218.68384430836323,320.0419910607987,147.47699645229244
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,295.92613693777344,437.8296541138764,199.20937113933715
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,324.65467300421375,482.634609321144,202.31883999261984
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,445.7118933251806,649.3310388664698,291.8223302224833
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,610.3742455316875,835.8728993764381,430.8442256479488
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,299.44814408605464,443.058394875352,191.81706793065672
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,402.08596157918663,592.0735941583532,258.9654233916301
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,333.0066978317339,506.7622669618555,206.46886619468972
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,191.90281088033507,295.33795789545985,119.85832372534097
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,279.5018739261423,401.44517639651946,186.0041419915251
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,774.18498977071,1135.7459419032657,533.1979063390767
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,388.6376793601869,549.8663247163845,265.3327195746564
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,328.32695027264475,515.0356318114068,201.7727235240546
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,716.8064119583152,968.0862817039463,526.9417536922415
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,339.1457685319405,506.2329482374569,213.97084415540027
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,360.06532211827425,542.136084833936,222.76804081019444
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,362.7276707848297,528.6885214766268,236.5357740759935
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,377.3199554633656,557.5013133939852,244.56833205746855
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,333.2672939862968,468.966334972215,232.9161871613741
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,412.9386628656777,589.7253484470498,280.07308557707034
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,368.7098206093788,553.6846508624861,223.16132219125004
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,525.3721236365182,717.3225633860984,374.44933871503997
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,1017.8236594191799,1407.4147139652391,724.9901674119795
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,597.7955934216039,825.7487057477338,427.5821197569887
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,837.2718830181095,1109.700138649213,615.9028065169605
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,276.3785710809663,424.53722893238887,177.3980333782111
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,393.15190172918597,587.172834695966,246.25733710967967
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,290.5320460151121,398.58465609549614,203.39857968150443
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,340.92481120095147,499.1520709314065,214.61364122911573
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,386.90661609968095,561.0667538878128,252.64904864038584
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,215.39669843422035,306.0761763585652,141.20815070236657
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,452.2884188076136,678.2369030031056,280.4162271522366
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,381.57983992232295,552.8179807229021,250.45076275936978
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,359.4866108677655,539.5685278146282,222.87751164484771
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,623.634932998608,838.9513186605602,451.3187340957586
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,572.1287126303259,871.6440682600223,337.66624922009606
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,339.3307313719966,457.20768594426266,244.6073164860688
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,403.3095209271147,532.9992404206187,302.61793937812234
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,257.2675100783624,378.079576120588,167.79549400761934
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,117.58549587511713,169.65040023268017,78.48563027602546
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,171.6086686966747,258.9323985257299,107.40121031454363
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,201.20522398522508,298.5173916730774,128.02433863551317
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,258.995082685837,368.33905156123564,175.79478748558734
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,356.3528494166342,533.33443443066,222.8589389844513
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,203.38409006025537,303.1180744575893,129.03918501928123
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,103.4938912465697,153.6434536139669,67.23282876236928
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,259.9247323992211,362.2610494717182,181.12394192582292
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,345.88393541774406,512.5121635759822,227.59117406694398
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,569.9602237575785,741.6234654302318,435.44801833138894
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,303.53142446618114,433.0494784334667,203.14389877492135
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,568.9152215651332,775.6819233842946,405.11708665363795
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,595.6838901990237,833.4191803701789,410.4239530946704
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,313.8637086653909,435.99480240079953,215.1881963519194
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,212.32557632382296,301.69980634730393,143.50655646739182
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,85.3442787929919,130.74902738646827,54.825819192736446
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,509.28286808547784,706.9030645877378,362.9744991583197
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,161.390645054017,253.06231951757198,100.56812731116825
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,626.8338553878707,877.2715630874728,436.0552318019504
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,164.97025906694293,261.0791246724995,98.17096169520504
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,261.8812133247773,376.9866790930503,173.5919644547249
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,183.25421189574485,276.2834879076148,113.93962612806288
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,811.1286144205468,1111.58405101507,582.7574774530842
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,544.10768820981,848.4938103220669,337.39713443739834
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,289.5737591352512,427.4735963457338,181.62139958389514
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,529.4083269368224,817.061962367381,328.04542787714064
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,244.7312824973835,360.78050814602403,156.47407243842216
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,512.6017292725588,796.3930899924346,310.06717373062304
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,598.2011489596973,889.7279823918968,386.08702920033846
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,858.7891997486565,1143.917981455594,637.9890640875398
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,91.6659778328628,136.0736069019772,59.2217172563844
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,349.2827894640211,494.18430800436494,233.64575980980615
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,382.9932504894744,561.6501771569342,259.7190584308284
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,317.8688079675696,506.5384632490836,177.58486067021883
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,1439.1515206447739,1963.0243562128148,1022.467341521442
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,279.4145122365752,399.0139307420523,185.9521599012226
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,507.4613408553637,742.0582337183747,340.25998304344773
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,281.4956693057429,431.5217830263545,165.79885868481674
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,433.54914684842464,638.1876049809555,281.7658360261338
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,321.1413760570476,458.4807591566276,216.41100476922412
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,835.7170475253656,1130.2045755613494,620.0991991748073
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,509.83807336054105,720.858831257212,340.10216047329914
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,300.64736540095896,465.23546184298385,178.0322756891655
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,745.091482135815,1001.0834090488095,550.5267979404504
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,212.5470383156168,299.3164770814323,143.23246237569805
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,446.413500189248,635.7811165621748,308.82117751275314
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,1462.1707540360424,2000.587227299,1072.3295879288723
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,1253.3549228967986,1701.460268409024,917.8938238579456
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,273.46606258311726,392.5162018557307,181.71249190441088
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,416.86255711122385,619.1840307215933,266.7596809439204
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,386.45656815698607,551.9916514250984,261.73119662122934
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,280.6312892279632,410.89834926627066,184.04513283020378
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,397.20598737329243,549.9197734080379,287.202505863689
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,303.13873279559175,449.63005502613254,206.02683893764538
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,182.27051311962268,262.3600470352373,122.77148151232545
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,100.70886758654545,149.14331667964538,63.46999365010864
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,796.0622528481115,1058.8599750132623,578.0195768640029
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,214.08587203680943,319.59660355459533,136.331645719399
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,267.12451803010674,389.88973020373646,172.67547857565873
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,334.9009114804849,446.38070125455545,244.80108042663292
Palau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,478.0637573523344,731.8265865011855,312.6998519484825
Papua New Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,682.6378253712428,930.57833435602,481.1906655468011
Poland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,405.2601269513638,633.9137238448176,245.52990080111044
Puerto Rico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Escherichia coli,Bacteria,All infectious syndromes,2019,327.02687639838484,480.8310658647448,211.34593701568912
