Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,69.28663480343492,110.85655379714485,40.84222279012824
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,60.50872729567837,93.45908843204981,38.27909582020156
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,92.56186275568824,145.0874679434748,52.53935663394348
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,96.27910209937073,146.7338903140816,58.971904027426454
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,123.20226950343104,190.7896479890352,75.62474424073868
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,96.83554348625006,156.659884028508,56.73602465402726
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,81.5963306761135,124.76324339792298,49.43327681466267
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,108.6243926699643,169.02029140135852,65.39246094449243
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,47.69033567976264,78.02686942709913,26.56708645929031
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,80.62540747351913,121.37237996252425,50.271100799064754
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,123.23431663030426,194.73602879571305,71.98947266871822
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,83.19797368572209,125.59287115321513,53.594469078230745
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,97.73453087275055,158.53105705939578,56.028093752694836
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,145.9578726275713,213.13977888259106,95.55798002912374
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,78.50241602121763,121.99911095472416,46.066776046192345
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,84.67804645980031,135.66044626186311,48.53524558106337
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,76.3617658481799,116.42357344949865,46.72095097552737
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,97.13109980047334,162.55000482669797,55.72664436621026
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,88.42229348901242,135.0660993353895,52.829684619954094
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,89.08882699463587,133.444149680066,56.51480811376364
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,113.22931570213787,178.85328270065713,63.53973373804282
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,142.702806736154,215.22793485082153,90.54494224011572
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,155.05153903390703,233.4569840969119,98.61913682206675
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,135.4287099556722,197.69834800673846,87.80070624048756
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,158.33232294316025,231.26490723982224,102.33344671380836
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,81.69032617388983,130.2234208969926,49.24478926745005
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,71.85850024821883,113.05613250851152,42.462276146910355
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,90.23545141606886,136.8295620438015,55.947359097286274
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,91.11977226594338,141.65116498725848,52.79615739360728
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,104.72458880356383,167.8327711241274,59.52039625351823
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,66.02362973733796,99.76779044008725,40.48894787457655
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,128.98447345324135,203.99243487060443,73.3072936265147
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,115.19808393943285,175.78384323367118,70.35113933803716
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,101.79577030778755,160.45917623687117,58.156912222292256
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,136.91239389580528,207.71716822405656,85.53908265342363
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,130.73898835761375,205.82812798740187,72.98477791225693
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,93.91767760543803,140.50404865447317,58.32489173813972
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,87.94396940505557,131.98317507805638,55.18687002798995
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,53.39766075861871,80.87523126450964,32.59351695517166
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,34.19789283541721,53.7274519377563,19.681763428297515
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,47.11710149780142,73.80462316413143,27.686870707586824
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,40.60357410622277,63.728673117783146,23.991274349258642
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,51.81886981556833,77.78745854966417,33.20768540647075
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,72.75427419378607,115.79081099096268,42.6724315756582
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,61.974936822798725,99.257479845489,37.349252345784045
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,31.492078665395752,49.58583103941394,19.02819677605198
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,62.58678501506147,101.81222377631228,37.3754846059256
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,104.56024017969753,159.87889442470845,62.49769491251722
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,119.29674979990837,180.5400851684673,77.96339754176509
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,89.26981128550283,136.48882506691317,54.1384416065804
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,132.4869438304089,205.92809212821558,78.63633315279104
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,125.26170612476773,205.93754381038713,73.26072384188431
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,100.87729923155086,156.68593209901724,61.425473902582645
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,61.677741732677596,95.09132238338195,36.85852301490478
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,23.170457088368366,37.67541079968104,13.325616399459077
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,98.10512891728176,152.37453542444183,60.23077175560528
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,45.05146141730038,74.91803622202819,25.276875938609276
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,144.4406497367727,212.67404934340578,93.49352191677328
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,46.98151514674725,80.14554167318484,25.36038250839053
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,81.90002358728375,127.66681965835504,49.505169897683444
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,58.50590681083682,94.87270448002387,32.57751039063622
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,152.24019323060728,242.02753119695453,91.83585867726698
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,129.48521101601918,209.3158668285675,76.2782767243621
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,62.44003837465966,97.34904867101105,36.40447658874088
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,115.2077201052788,185.1395615823,68.14250621790322
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,55.96683933485352,90.28705539230728,31.746852563382422
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,96.34268211111387,160.3339336838261,54.29474560439899
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,168.54735884660968,253.3527596710276,102.82299822135376
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,123.82987035554898,179.7948565209798,80.60968079956918
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,31.69853813567576,49.47484022041523,19.38733081129489
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,112.88715681992726,168.09148821775915,69.89621807767463
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,86.28200755371431,141.27508458493605,49.422681278366696
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,88.20062850550228,144.14683399714687,47.180794530005535
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,265.0298555708001,394.0347582889669,174.3427056404363
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,65.59556044665648,100.78772363903524,40.138033683661185
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,125.91913205287175,200.46700206981035,73.68318205170651
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,79.41530116519043,125.71460103630761,43.82927324718767
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,149.45919233778272,233.33546228763882,87.81997974145841
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,105.45777299246483,164.31658887797127,64.64380277232739
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,175.42089637962263,251.11407728122433,117.90335939112714
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,109.63852946507524,165.41253758320497,67.90070301240276
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,86.15908339114713,139.32501575083927,47.76102979810488
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,137.68832493868575,203.4696410520197,87.94905747546305
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,60.787405359893526,96.32708648099816,35.28626677940017
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,109.34671290834851,167.45515820969194,67.23218725011856
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,178.2882164384786,262.2689394346162,113.80393664784523
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,160.43549913738804,237.73421646867064,103.73777806177567
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,81.7604716405813,124.17187307760743,50.10612209813163
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,108.25233917751726,172.39682435723876,62.70644106990806
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,76.50441566722526,114.75413598491312,49.41677658070276
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,53.62153291203916,80.43730685466525,34.06831000855497
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,111.23774959613552,170.67819609527024,70.06921231439402
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,84.04206646064436,140.49123597740075,48.29538008924137
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,47.11444964665291,73.6979196896926,28.71879253832171
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,29.23033277189576,46.94094834857887,16.349813110901795
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,167.69498521428827,255.27069229794884,102.74269327184773
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,60.76782634278694,95.1248779443981,35.551389318038886
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterococcus faecalis,Bacteria,All infectious syndromes,2019,78.08835650049998,123.65414536851394,46.313309284657876
