Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Bolivia (Plurinational State of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,59.27317117887678,80.71556708547483,41.449612425147755
Brazil,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,24.85029436311468,31.94410955622464,19.60238786713842
Barbados,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,21.728692255672847,28.791814164661268,15.839144494114194
Brunei Darussalam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,30.04232447540877,41.06261071841192,22.387518797813712
Bhutan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,87.5707433648502,134.50417525286682,52.897477204660035
Botswana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,76.3765697347414,106.056612446291,54.27515047181185
Central African Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,304.2228611779783,450.26566960566265,195.64221017001185
Canada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,7.318175074364988,9.657211954120768,5.7327495187558695
Switzerland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,5.173721846997198,6.719953665514596,4.031150958288192
Chile,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,9.384859268403211,12.025175519588068,7.388251118263761
Côte d'Ivoire,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,166.00058810096408,239.41233763677002,108.74528849252137
Cameroon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,112.32681843588323,156.1533305266263,76.09986962021466
Democratic Republic of the Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,112.49378632822449,161.41400874699877,74.6381722559603
Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,77.23337097993819,112.6629095197108,52.509188913028396
Cook Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,45.366810656137375,59.993665668682084,33.83260670881617
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,13.161484737407616,18.664038575755644,8.713722272381613
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,199.7419293210163,283.8496946365379,133.39234902026445
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,66.21913029516955,89.8270914771314,49.58203155278647
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,9.096378229989348,13.195928824216395,5.977802696603802
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,38.41598191117372,51.151019759449454,28.92869246292655
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,4.401276451207925,5.945375136460239,3.2368968240311333
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,21.257398193048118,28.498667130589414,15.864879199066
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,8.540470771027874,10.850449355383535,6.799882262861468
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,99.36770322486828,144.6523435505641,65.76086291932613
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,60.024146286702376,88.09770361565803,40.186505949091945
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,9.64251433561917,12.181688269653783,7.645808193890711
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,40.8193128898186,63.95074148690515,24.392367576476968
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,20.420302658736293,31.293432272982574,12.603135652228062
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,25.6976879104929,35.1772811536511,18.43065992008309
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,97.58006701455659,150.5671494860908,59.6031163658965
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,7.194527326025732,8.928494629760717,5.748443537529141
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,18.543144006948207,25.749836311167613,13.289221481138444
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,97.87716027015445,139.18814284522512,65.4683081254896
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,5.045374018339131,7.170579689550803,3.607797042764754
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,41.11155386003295,58.66088475091544,26.943084971548664
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,7.0084883204706,8.77074678829235,5.637179877750751
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,47.48920484139984,68.24061809426912,31.720560759532127
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,107.63811733012214,160.4559957320771,70.79701131764244
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,13.255108515372255,15.74017546420961,11.190827905712442
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,16.746137453621365,23.163449718458846,12.043716253295829
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,61.72527703096644,87.40267134519895,42.246530776443166
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,331.05388600014805,499.0448087551803,219.95717281973032
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,79.89640789110493,118.42445760503267,50.59560235990869
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,143.46049846698628,206.55490804712264,94.9322876873169
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,83.724745832278,136.19045189473772,47.81101691582372
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,11.75588255031806,14.02188196177236,9.8847214138469
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,56.73717000577095,75.09213539478849,41.92140386031291
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,16.92273594729533,25.237686248733677,10.775217076799484
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,51.274619257981485,70.10486259607832,35.26310918950358
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,26.552609172678352,40.92588651295205,15.95525191395819
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,44.76801240097269,67.21349210395584,28.168235024750693
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,25.210154493788835,38.888411892713734,15.378059879012522
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,12.386902951111274,18.732392255293977,7.8439906727355915
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,199.96809226463876,279.2502329036204,139.00602476692933
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,7.91782993624161,11.475260785284002,5.350070168713721
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,55.83142492040302,77.63655894995784,37.956306491645385
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,119.34515120385582,167.20233765556344,82.85696783546184
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,7.348898632361563,9.021004971465382,5.99378000038258
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,24.146008193084715,34.83311454324594,16.58284693482294
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,27.88811947216534,43.58558747687956,16.621291994944624
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,6.50095703968174,8.186185045835972,5.231212111199256
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,5.28682784567077,6.651660867328568,4.216975572137016
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,5.193186893196887,6.85118063407683,3.9438170150197593
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,40.40917320097558,64.9047482473612,23.339873188795607
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,31.10756976522937,48.07692686223234,19.690091470901116
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,15.51331366046963,17.880898304491176,12.990976697272883
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,22.195359508261124,28.692193462495563,17.34953307422342
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,65.32365873195438,88.74454668659752,46.94409481036054
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,24.165776548104088,33.628500352696804,16.980603763829528
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,81.87030855237239,112.35736285384885,58.680198556372716
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,83.08639516947927,117.48789121310055,55.069528745452885
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,45.16468466454299,63.62588065631547,31.654020297233807
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,7.154481091769092,8.805826199627475,5.275453127624429
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,6.848768151935069,9.114646053985398,5.288521350015936
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,97.77870100250966,140.04694583416816,68.13102127333514
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,10.728809175539704,15.031357098030599,7.787252420166841
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,75.75385656379758,113.42348999119044,47.92656993855417
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,12.357363804606921,17.9457459874716,8.425500633010504
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,42.720005823388576,61.791737843538975,28.475960909302838
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,28.692590376880762,42.16622604341227,19.284023842896893
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,130.95230825222626,185.74014727122554,88.25326210318732
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,11.239335347330627,15.160899541288565,8.368659966930014
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,5.232867906352406,6.727497902764122,4.041922517747062
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,11.379237016342625,15.270012587186075,8.587062153549637
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,23.364702683157432,34.500424096412374,14.94430248053785
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,12.509377173323019,15.77749754252099,9.79476833407544
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,20.341106183219747,24.925568877842387,16.571469473534687
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,114.97964166587626,161.10113170489407,78.01348939475706
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,18.62321250849409,28.83167682221487,11.788189937964491
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,18.863010289795074,25.300529551240967,13.874322650035506
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,63.86043622193553,90.7893549347296,43.45705992574295
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,19.737891537580406,30.491312767737064,12.139148670156159
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,217.6658011830224,321.80898240788366,142.4469272934227
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,16.279358110909477,20.260727299537496,13.116334986088303
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,68.07536117997905,98.52398256415249,45.64823693310926
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,13.4142614616802,19.558530040411338,9.287128596074691
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,54.31857645427383,76.8832829896548,37.69012804576466
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,26.60311075002341,40.57381783802024,16.87707596061846
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,112.12132361695737,162.95491144952115,75.36263330928553
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,79.23038251943383,116.96445096380286,50.777191184890874
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,16.610730341904368,23.805005264815854,11.192452612742349
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,90.9558371108333,131.565787979524,61.97358941954045
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,58.4295012282595,77.61747800019486,42.59062145275029
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,67.91217447281589,98.50989872643254,45.46940154408745
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,241.2963167448773,339.05610230816643,163.2799909340358
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,215.46798592009466,299.1173283083078,145.35380145302403
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,16.700302242718287,22.5389845967243,12.029921521215181
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,35.89646626934125,49.1378702989108,25.057601602821453
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,8.061323266725658,10.1577331276009,6.46103759125384
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,7.220213109557875,8.99712066239531,5.782491725040241
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,47.81616700626075,65.18144233080893,34.096838382636754
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,139.57361521255962,195.84935886821532,98.26283392810106
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,5.647743709625465,7.821666520449425,4.104607061345437
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,8.020290652061684,10.831410485446783,6.003869454661263
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,110.72407379217303,158.74605351357317,73.28668295990131
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,15.537646147394433,22.014380396113012,10.414096645335363
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,26.706440303101463,37.18742087725705,18.21079505321596
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,59.43262005444352,77.67479161530221,44.32223770290399
Palau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Chlamydia spp.,Bacteria,All infectious syndromes,2019,67.02858004285544,88.02929297030325,51.27637439775199
