Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Azerbaijan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,19.2450135340721,53.02227665688962,5.015809741790503
Burundi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,2.5587012486980636,6.750426410573773,0.7267087078419362
Belgium,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,86.40356280158268,118.6442566436372,59.134657764804935
Benin,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,3.3040575027839223,9.35613898535558,0.8457699359613357
Burkina Faso,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,2.4009848418376842,6.101560133939925,0.6886744745989541
Bangladesh,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,3.169605192243501,12.581942800994991,0.6401196573263299
Bulgaria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,79.7831365567845,132.60264139183786,41.20983896385981
Bahrain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,42.33368807187682,99.57482083954396,13.28948291261454
Bahamas,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,54.67369323253224,84.16185993655239,32.86677795461421
Bosnia and Herzegovina,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,83.91338904854926,171.39812915559423,36.695020190186696
Belarus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,77.6867634140902,129.3755014006941,42.05463848886472
Belize,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,10.2672744532325,18.98347521836505,4.480539123371903
Bermuda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,58.63894202141359,92.17169564757941,33.42388412362294
Bolivia (Plurinational State of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,25.960002711686677,66.43640452138837,9.108740688699767
Brazil,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,33.419866768018245,49.459538533254715,20.14589892780113
Barbados,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,63.07883521682418,105.58041523095615,32.79377896757202
Brunei Darussalam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,29.312464050998457,53.43470533403654,15.6158311400896
Bhutan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,29.695171521816018,94.39901294866411,6.2035168187955545
Botswana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,27.73900483479446,66.82951321191993,10.437460623635472
Central African Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,1.777392553137852,4.420236528451957,0.4997974036032248
Canada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,102.72180347930323,138.00990250994687,73.62110549864173
Switzerland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,55.32094500120292,83.24092377903713,33.27067540512281
Chile,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,58.72377964824092,83.68495443112845,38.87307949774855
Côte d'Ivoire,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,4.997787176218128,12.762550265696705,1.415791216967369
Cameroon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,10.437082719188721,24.946818342390646,3.497817485803055
Democratic Republic of the Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,2.744562106724338,8.113442434286032,0.7467425168560317
Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,14.234384781581932,34.76737946949065,4.7046275303898994
Cook Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,78.51895664929191,202.21741254641785,29.567186681418548
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,34.28154094281234,54.441208134417494,19.178100161050338
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,6.890719461236829,18.821786010084182,2.0449245285401014
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,52.74852599494055,110.87808836469347,23.57514699636065
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,42.53584734136812,69.09265658908136,24.77841470937319
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,44.14447409550063,74.96159313871198,24.20710575986995
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,57.28253444447484,112.53623223704615,27.36881378080586
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,72.8333222118405,115.66034270913475,40.24830552423222
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,91.66087560321425,127.15330016486548,64.04764847404269
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,12.300992949936749,30.423917426018495,3.8795564905880284
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,24.819941431202707,53.8313469688389,9.850196300361452
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,68.90427744145714,97.73633033831756,44.116379293061215
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,7.302772410780269,19.50315794806115,2.1390234481318533
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,29.92412180408405,73.49454728002648,9.524792959453135
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,33.08712709693573,73.31035003432277,12.559955583983069
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,3.415325259944662,9.13528209197384,0.9609294599840427
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,54.86127436739259,80.49545933799097,35.56282946766829
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,101.91338723849364,168.17095129053078,54.578209083748604
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,3.894741750544929,9.404220171876878,1.3521288189189873
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,39.99008740549656,57.789182942856876,25.83410786107282
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,19.714623864895938,46.197028941648504,6.72413463820954
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,60.22510425808586,81.80032233889379,42.15319369536071
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,14.232832523555311,45.266577748283225,3.291799771978935
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,58.04428739993401,139.95195044929034,19.18819590104379
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,40.20375467618688,57.88311832279399,26.405063342744942
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,46.4170981615014,79.83796882829431,21.726040037257224
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,19.825817381718064,41.86165770798135,7.6256306175130035
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,3.594155288637883,9.123012652802002,1.010347490723078
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,5.418493638404018,13.930110184221295,1.6890599676230114
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,3.8487435042965132,10.500995355863617,1.1085854515520213
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,51.36838080922392,124.968289851125,16.755863058754315
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,38.67203447052036,62.41673898967625,19.883536872807642
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,35.573769315874024,54.728857802293696,20.73588774544897
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,82.28976819301211,157.92872281702844,36.3069155246462
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,7.617767977335885,15.370301511892883,3.206294539670963
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,99.1244802176708,214.68342125119852,40.766375313380486
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,6.546904978936457,13.82849369678959,2.7035134848972424
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,13.063339825081943,31.556867985022652,4.556829293001304
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,66.59427733940107,110.61882923608108,35.53549244391823
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,2.849342912584052,8.594360514928697,0.7141293341081584
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,86.3782314029702,139.3281873678106,46.93566529119745
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,16.89597027641867,33.76562552441066,7.8456765733210085
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,6.95800588296364,16.029785388689824,2.6516387080933757
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,43.49274234709109,63.172604722997384,28.813039101006893
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,31.31696409522783,75.07024366154678,11.362148112701464
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,9.523665169606394,30.265252533214323,2.046825728595994
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,43.57117809032542,69.30818032963528,25.49544323965738
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,62.19709076156058,85.42957782874039,42.900656312826456
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,29.934047424994215,42.86944968426823,19.981127633020836
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,14.626790172030352,25.41469630086258,7.452116829562315
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,37.97599965699882,80.1631709805325,15.328213111248337
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,28.08967863925999,38.53084391339155,19.59846035486825
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,55.75408053506052,89.21608672722773,32.364254729620505
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,18.064690533239133,36.414245046552,8.329991316701609
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,7.523892563849085,16.945417150195865,2.538834232095016
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,3.5155494577209105,8.891821164549926,1.000914472722077
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,2.704336927178404,7.392318295704707,0.8097416499352488
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,48.37822485256043,122.00147564890823,19.455557188520356
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,59.34336873927216,118.72165917971819,29.340475527363132
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,34.2791188495568,51.92089616056474,21.205150810160152
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,2.0712195812070506,5.185746305850436,0.6090075826966833
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,29.20168393236807,84.66667756052263,8.09497036792523
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,3.659823938074961,11.313353976454563,0.8797263237767222
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,33.56587598038321,74.55707440085591,13.027625978774084
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,27.320215490051744,43.57561452897469,15.112129453367146
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,19.133532202479337,41.28899262581903,7.652029467904292
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,2.7254642484949163,7.114196704292574,0.7855403368398389
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,87.77164660884992,141.95703325792277,46.816625125647185
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,64.49964152544604,97.06724700206,40.839334608191926
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,97.41155434315276,157.86473226346044,52.83353845939243
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,5.116996420028551,16.82687511814106,1.1017251882633212
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,44.84826731008641,81.59162846870927,23.117107628621298
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,48.42626049927808,92.2294116409139,17.14976991266704
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,2.449248105062218,6.355110430988584,0.7099295987153365
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,17.55561877768125,36.011243961446844,7.532899784210111
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,30.408946209440707,47.403854672440886,17.956855075948006
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,7.370132973631244,21.223629603575876,1.993068723575224
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,94.03839247513753,210.6628752353767,35.420535419203006
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,3.0303125930448918,8.663545154268924,0.7610993636916238
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,33.11688014334908,50.661483783236,19.807458237161878
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,3.795139108343106,9.58425933986842,1.124072636544632
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,72.79501957057323,126.45052583176049,38.533027999662586
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,25.512142895366953,76.382450378925,4.982538824503883
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,70.37518331703082,185.33512725382013,26.124246924556516
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,4.268962624640099,11.702757951695837,1.109693529543942
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,13.208049086847184,34.72500936891506,3.696322875045634
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,44.16762194717216,69.80809956601941,26.253719080316035
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,3.081855831494227,8.150271471170354,0.8946727947336162
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,60.37753532728825,118.54771284480644,28.25833092235771
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,14.986392320914232,39.3232943730053,4.6615988352052895
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,2.2324733985040868,6.067768831292204,0.5992986161134746
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,15.061664520594212,27.730662342687268,7.264003902372695
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,9.05357257282764,22.009505080513843,3.1127135867018314
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,83.8930195504487,215.38695418777237,30.209680171213808
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,45.3427844168551,64.98394518397428,30.526315855878465
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,60.23730516739662,79.78199409548469,43.31807000264648
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,3.1535240807713065,9.875328368735033,0.8064332750773477
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,27.621642277167147,58.47500373887312,10.11245464488838
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,54.96981497748346,75.8202593134641,37.747683602522514
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,36.7327688286367,83.54009984141804,13.919815696662063
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,4.14384588539682,11.486104006935111,1.2204872487199232
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,41.2870186567103,69.3954561146804,21.45930558820213
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,40.891468716118844,106.83875816759459,13.999644295660714
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Clostridioides difficile,Bacteria,All infectious syndromes,2019,14.41137003311694,28.959384181721855,6.10717402076367
