Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Austria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,44.30118051555201,68.23015422919354,27.183012903607143
Azerbaijan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,151.87557767676128,212.9455902466818,104.77500624046651
Burundi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,461.6467797956618,648.0828312562529,322.6376539091379
Belgium,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,56.57090442566931,81.25304952199426,38.81637631220967
Benin,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,794.1496304055715,1091.8854702101496,543.292575308246
Burkina Faso,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,832.4256030749917,1170.3347954536134,592.2596816027893
Bangladesh,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,138.7003826565329,191.7832155906474,96.38720980239518
Bulgaria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,87.58996759442715,137.79852401240936,52.08210835109076
Bahrain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,44.61883518860535,71.56886274513404,26.282700076580216
Bahamas,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,99.95396367318986,148.76657089549784,66.97245954350007
Bosnia and Herzegovina,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,65.009535125045,104.84379225475355,36.354820942727834
Belarus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,78.81371651549146,123.71367620398993,48.062381399285975
Belize,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,98.63286980186597,140.9681657192434,67.11947932405349
Bermuda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,77.39099144967872,119.92761808038708,48.220168382850105
Bolivia (Plurinational State of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,216.76832792962782,299.264617685353,151.7983808822215
Brazil,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,109.5396834821804,148.92300299874276,78.64666780957157
Barbados,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,149.94622753871943,228.30453514126052,96.99288217544577
Brunei Darussalam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,55.24346699802519,82.04966696938075,36.05872593248998
Bhutan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,132.6397111313156,204.6284768382113,85.65190785960833
Botswana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,271.2977839957651,378.6994533636835,195.67928879781243
Central African Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,1936.2328974542881,2742.298929954428,1316.6043507047661
Canada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,59.18997278588112,88.07655520189502,37.4400562987917
Switzerland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,40.21959088963739,59.26724731296242,26.535371514679966
Chile,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,61.24286924637579,89.86210931300776,40.838475026183715
Côte d'Ivoire,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,760.4565346229633,1077.1079411351054,529.0184012336936
Cameroon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,495.40786922899775,667.047135961537,357.1888106434651
Democratic Republic of the Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,535.517349308183,738.1233312806937,380.1491770335866
Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,375.56829757858566,514.7463668586067,260.3764289738047
Cook Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,79.12781332285658,116.34555190020635,52.91594651060502
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,76.68103778418399,116.17891989435253,47.44482741001428
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,369.559558639031,522.913271736292,255.11283335401376
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,95.48445626760451,132.4288710507269,66.83555455485418
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,62.312096847040806,98.26963054310615,36.66660431240429
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,63.17317872299682,94.19434877661271,41.037569618357196
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,41.559536327507494,63.039583450550516,26.61430172955968
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,51.51205748888119,79.80828560456592,31.90905919562305
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,55.0896359312964,82.3248105117293,35.56797152342862
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,489.0013681970117,697.9611129733369,333.9268581880514
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,128.9626434056677,191.9354419327467,81.01390078836101
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,53.28958603450862,79.2904966033378,34.9687646237165
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,191.9063975813549,298.70238051113563,117.75073658959893
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,90.09029659941775,143.36609057983128,53.4379330087547
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,106.44408863177416,154.167295995925,70.67463372728054
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,372.58492219509696,557.2282844948202,242.97168801453452
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,51.319291025597096,74.90928676692356,34.26478733126167
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,51.60606998617585,80.76290462639187,30.744091925272457
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,550.5329153514325,751.9514565972867,395.4349349435193
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,43.12616906354453,66.80002931052107,26.46600696721604
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,169.5054545318806,252.23772676343475,105.52463992689586
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,50.57209302331615,75.20584249002374,33.33089634185279
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,235.0988230018153,332.32509919448455,160.72124411207713
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,220.65559338813515,319.0221436401073,151.1708970910579
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,57.73275388227649,81.69037300101941,40.275187421526006
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,92.76098915119049,139.67841691629522,57.844363489448824
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,278.9906709317836,393.7483300802384,190.2623343389919
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,1264.628771891111,1768.4244222299192,870.6715443441857
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,347.0791013207278,498.1361674960114,239.02420886248734
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,713.3238454280163,969.3646042642043,508.9923190382584
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,308.8507361767259,467.12525353103064,190.13639132204636
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,53.92550669648057,81.85940263264153,35.11687669547218
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,111.34908566893347,161.05715272099116,75.44516310552555
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,88.29335719856523,134.64066201082113,53.84830731242908
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,173.49508715255485,245.17068314471504,115.83304280094234
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,176.4184129788799,265.8285139000478,110.85290920030046
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,177.36075868495425,268.37185177968587,106.92050030652385
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,118.3897128610101,174.1888387498603,76.55235655882227
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,51.02146214788581,81.66787447974698,29.436112098005754
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,526.9509649760391,725.6811100350218,370.9986102184459
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,62.778569658810746,100.80584859078196,36.51335701244382
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,126.83050988732192,179.0830554960043,87.0088709069726
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,212.93713190671357,291.33866052697647,154.480694221016
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,40.66592296136397,60.06065756709813,26.51183448927107
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,46.65626606421843,70.7237889708136,28.88306089133976
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,104.33231026304772,159.42864705716053,63.62014187013629
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,34.17245331371198,50.765730350021684,22.018090928057767
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,41.124649071194305,61.09096852128768,27.097949256844938
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,46.53904886175799,71.77457621936419,28.951761729358434
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,92.05624683667382,143.94064277827235,54.110136234892394
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,59.44729358067453,91.74299594314353,37.32244568301067
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,66.69425367950446,94.86065355309991,46.08128304887257
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,98.65900554782095,144.0515331709617,66.07083365381061
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,293.49585181838165,383.77981475363,223.9292227567124
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,96.0454003069645,136.57653419923835,63.72609588055034
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,259.69593829627047,357.7569475302024,187.12648236563385
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,410.84349968577425,580.8935654898592,274.8927428435905
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,101.9310448594864,151.3630054989712,67.71871502708163
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,61.42924351393592,88.67136437074977,40.38546361332712
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,36.4165870728705,58.80468378247784,22.087069803468548
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,436.4928233746878,596.5998776236861,307.4625144046779
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,69.94182375992303,109.16999797161628,43.1628095358097
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,348.47949106743147,503.2165958649775,240.5564105383037
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,63.98578463085007,101.06057954405101,37.835493721896285
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,95.92394172052963,144.92001062156157,59.751366493281736
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,55.11284957646084,85.35421006397223,33.543525212058576
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,453.0998661316958,645.4321139229435,306.6168122389182
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,61.66891824125379,94.53791630631306,38.988566752775064
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,39.6760485009139,61.143279978704896,24.566026397517124
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,66.71221885048611,104.02059224246803,42.373854670746546
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,97.91403516996539,146.14443301232166,61.90100081255372
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,70.54284139839207,108.95870928672208,44.32081164932398
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,78.23219961916581,109.38652631753074,56.575353758005065
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,490.76563315569746,682.5702207335036,348.89095877254863
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,45.33147530623407,69.9645766405934,28.350638054794157
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,101.6318573948648,146.24947642848386,68.50946309271578
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,283.77663499266515,400.562917165523,194.5611279225826
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,59.707260426777246,97.67125015581125,32.91036945045596
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,1178.082566578699,1662.5958823387923,826.8269576244884
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,55.79435455500167,83.74998041617239,36.64557913357125
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,297.2058288395684,423.7797610362164,201.9265406932904
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,50.91708925764962,81.99225163952114,29.081913797557053
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,136.90567921701822,199.01842191469777,91.2054699703885
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,170.67033350677707,258.0163887942401,105.941423314984
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,481.8192027517428,687.6066713344202,347.50711922554467
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,371.78312307923795,523.2109964139414,253.47812576544797
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,99.56640378575841,155.14074465111412,59.94872645920901
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,406.2332285956465,563.3825875896632,292.1900343166718
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,78.39709504070687,108.84903851293747,54.6025322556341
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,234.97927416529365,334.3638903028596,161.287377126898
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,1355.6014601868324,1843.4997707117284,989.1543553334209
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,1177.5489871212544,1585.7225745071091,839.4187786700959
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,87.72194212110932,125.56473834647772,59.62568102433217
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,155.89865846678575,227.45365635917744,101.11824584048078
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,55.9690418142731,80.97536850903215,37.52881877330992
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,42.06482254742399,61.81805044139991,27.89718715784083
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,181.1634903490936,245.58024902546794,129.44028599303965
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,171.31006130372413,247.40209260173611,119.28836882693405
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,59.65233547302034,89.6409183098488,37.173053034289296
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,47.57880016953094,72.15461463070632,30.091443849379253
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,531.4664285847731,734.1052894115501,367.1810239828537
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,82.91358857438293,124.66098324501807,52.00887660235654
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,97.73702821341394,144.7923429535876,62.9927874855606
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,186.4425040820128,248.1234745508077,136.31519467123414
Palau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Group B Streptococcus,Bacteria,All infectious syndromes,2019,217.51052410504528,313.8086139575397,152.39749682567225
