Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Burundi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,406.3806878476898,930.0333222954521,185.7038688463898
Belgium,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,22.145145572272305,63.794783950375994,4.15908795822433
Benin,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,1156.3819508858942,1911.7080414102063,625.633497584657
Burkina Faso,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,1855.985895024502,2902.2320862478487,1057.100382979479
Bangladesh,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,73.87735081784638,121.37337874253532,46.206588166159676
Bulgaria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,36.86486839114211,74.52159496664737,15.113153037861105
Bahrain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,27.780360806633468,86.57535642413272,6.608729379567799
Bahamas,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,30.94451753732706,68.7127357465079,12.711009393000293
Bosnia and Herzegovina,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,62.57330560408608,116.43523686691323,29.385797913317262
Belarus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,45.64517441145327,86.65853242767822,20.607407401810732
Belize,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,61.012125655608436,105.47149371606416,32.26290593475669
Bermuda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,20.999468093196366,60.62788410221522,5.222782140388763
Bolivia (Plurinational State of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,72.11916109506143,118.66414291185293,44.94773727186384
Brazil,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,29.75608730661916,57.091494664036304,15.080588649862706
Barbados,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,50.77711910289822,140.03369316581754,10.582767878978611
Brunei Darussalam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,21.707760581343546,35.20948141209254,12.220515864400076
Bhutan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,85.01104561061052,140.58982561171948,49.58877028054444
Botswana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,212.90350328302833,497.41677052777646,79.35588085482333
Central African Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,1090.494914009925,1719.1938815316037,666.0327520778543
Canada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,10.237445555308518,32.81893413626149,1.4614130061067765
Switzerland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,22.605655710077507,59.88785572708533,3.8040621031057453
Chile,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,9.012812807400659,22.610693305765572,2.8741238853791367
Côte d'Ivoire,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,891.1028744983191,1443.29512577363,475.0587372872373
Cameroon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,803.1178403391109,1544.162442490064,385.0172689319056
Democratic Republic of the Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,597.8345884326308,918.2935580721548,365.08201063648886
Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,272.4569619899858,473.58453140124567,153.63862883409706
Cook Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,28.39586200167239,53.209581409373406,14.773250356824285
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,23.575796545841083,58.53374382947117,7.4249371634583525
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,285.1769796564369,495.65803851651674,158.63545175739446
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,139.97594784287585,284.97563550380534,67.62082083526964
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,21.71851986664513,60.673066751121894,4.0104026698945345
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,32.490341563076655,87.61982298034461,8.61466419245213
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,17.31858841045888,51.46698336297576,3.9071675264015533
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,35.29194420068336,75.10626395731478,13.730229667396507
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,14.651284556772465,37.726094345469136,4.4552421944561065
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,218.19665501651625,402.0208211790822,121.8077581029717
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,89.45626418643168,150.96581798328444,48.70837916428199
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,18.34518056298368,50.48490618761529,4.012721929173349
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,78.64453738692636,148.28136134160758,40.23091598347053
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,43.67458669497857,106.71206157733316,15.097404022123916
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,28.910786619849002,49.31607421689208,16.180024583022306
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,269.3292586841726,600.7510124201594,113.52406301544652
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,13.945903561108596,36.498717305604956,3.6922232297581634
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,39.91222285316583,80.51489340026211,16.7088596322246
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,294.2750179230196,535.7099314347803,157.34178759011473
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,9.073136152007901,21.5310186684694,3.1368350277041444
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,62.359491520647765,106.56330362695824,34.02072195161775
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,10.61644879761746,25.56028048203046,3.831982469109289
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,76.25427948008769,122.17855788331217,48.061239718695376
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,174.36035976131436,286.74615563930564,102.06706870267534
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,16.669730613323903,41.38903762609559,4.349935274458662
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,29.823300443742966,65.0644933368385,11.435701770529857
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,365.0376853767881,650.9376790950581,183.94062935093513
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,1880.9683786612286,2846.12519971712,1143.6019298178546
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,588.4956603851094,934.6958365854197,332.97483169304394
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,650.040372743418,1163.954352550664,360.2052134524164
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,287.18499953239444,459.09181254731897,166.8903940821963
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,20.010589780702244,49.089733959798494,4.364110269162196
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,58.56136385428396,105.99013245168533,29.50036140926793
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,25.45167783794553,67.55928580407296,7.5782697246184405
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,114.14579084956718,286.0204179319326,30.785585711063952
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,44.254751758193855,73.4855969959085,25.803927761362463
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,72.80696435928515,146.05434154610958,32.48826019708002
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,93.55531804548937,219.24590689439134,30.694782119727506
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,32.53002662317242,66.1548943788887,13.177873018143709
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,416.6382597045418,621.4426483735332,265.4756076384927
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,29.66580989687904,82.44694853798569,8.017119423346683
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,119.84573056084652,201.57851211632598,69.81735837998231
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,136.34170832895427,229.4373941997862,80.06208519773692
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,10.08801897482688,26.480135661091136,2.488696702025498
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,48.63742917174597,125.9322666710844,15.899354266355504
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,69.32972035499182,144.65559033067143,31.068853187261197
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,16.452006177579282,47.20795171615596,2.5874407192141247
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,12.325026500431015,32.858703310663635,3.558164521103015
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,13.350015343025653,31.342145448035325,3.611385933414672
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,42.54227959970736,76.85621685246882,21.07379664404524
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,47.01241406140974,105.69614519501367,18.680325153607658
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,3.557541226484267,8.513399596836075,1.1932164280241815
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,21.931335651158953,50.466793780774495,8.317138704367581
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,517.7206176214005,784.2053867008207,305.3816998062781
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,26.886199541357346,61.0343054904059,10.296156676173272
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,71.0475651969029,115.6429539325647,44.61657714513949
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,193.07608830753483,294.5122155474774,121.01549473107077
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,53.52327243382427,137.46146361163716,20.32472631108179
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,5.691685104574259,14.94875472875836,1.976340881884322
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,16.965690508744654,46.2311708989232,4.611616956269178
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,143.50399961377673,230.93661689463406,86.56322824721889
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,35.942420003124646,105.0034600223453,10.169959248247991
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,783.9241004804728,1424.132837551126,387.85724885813556
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,33.97752053075299,89.63046232043533,10.640037469069483
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,49.5059072595465,98.57758856934034,22.80871851129634
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,27.769951409735064,50.49911943960142,14.855040383604472
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,510.8472841887699,1119.7996333150327,184.5787345657124
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,26.897987176278264,62.7323830981738,9.893985369506167
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,17.173636701633857,46.076910485859116,3.6398833745652475
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,26.688870432308978,63.54822186517504,9.008180470623026
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,61.869497656123805,146.07170482580747,23.046276363267975
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,16.192314340159296,43.16520380416397,4.979370643674585
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,35.04478732493937,68.18417835401402,15.800440420016612
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,318.14273128748977,704.7349230090264,135.14478430874468
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,34.91051114073048,59.520189312360195,20.03286951711252
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,49.90528300258595,106.23223347906006,17.102300119027678
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,88.51686973951504,138.17839488090638,54.94051420715437
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,66.44360406107492,126.52397680312029,31.305515410473046
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,2534.580446960657,3840.0173913695635,1474.3994379392657
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,17.11467869548898,35.20230437150056,6.727695639353035
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,108.47921010207791,177.421400023169,65.20981389266584
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,46.87323884681047,85.95324954815678,21.853585219724433
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,85.41651081092193,136.04562272481533,51.258551115636436
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,35.1401204641389,62.24736062622916,19.57285200199953
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,494.63605461818594,730.7342970887772,323.4750874270672
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,392.0779998410362,911.8192019461775,153.63420882378438
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,26.617835870545537,48.39384586065897,13.723130568311158
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,559.3552105343962,865.3150480573703,328.1090729555783
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,27.461374352988294,49.31374558045248,15.077969341633572
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,273.9462746752772,675.3000286984434,96.08338503238214
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,2661.519052706617,5021.868229862853,1248.2415227769447
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,2003.3264693751953,3054.8065061654183,1155.5295516528977
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,43.08540430159607,107.10200222615555,14.744992590860715
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,33.21019539489229,64.29570519730741,17.45825435631235
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,11.315265404241515,29.078123833843183,3.3482675222724665
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,14.706715651405226,42.41167756123796,2.6546741921316546
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,76.5752971895598,111.57859855185006,51.713845683679665
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,102.35150373989555,158.911283968092,63.01668588632038
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,6.170146992792277,17.33688312507583,1.5269820360647102
