Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Bhutan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,57.743506599999,84.80336804484452,38.26511024572409
Botswana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,118.94193009488177,160.29480950466453,88.55287248137448
Central African Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,482.9269723588528,684.5673982654454,337.2983623034137
Canada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,9.905916237234004,13.143591441984633,7.555680119284068
Switzerland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,6.975852689085758,9.188340941486473,5.29295353385991
Chile,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,13.370140645936017,17.477736254656257,10.39902974148746
Côte d'Ivoire,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,241.36847468059523,325.1904142322797,168.79511899543598
Cameroon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,191.46845812929942,264.2908353176823,134.65628689339715
Democratic Republic of the Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,159.824591723465,225.9699460847101,111.83648005710457
Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,101.13183337888356,140.65577200222145,71.2233803472061
Cook Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,29.417120719120756,38.748149784641626,21.736624725637487
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,21.42864697009604,29.973762838948037,14.376253132945736
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,153.48671741494468,207.6124330312012,112.5624408731485
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,43.57302762408427,56.835529152143145,32.51413403093299
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,13.621761206462642,19.785284051327324,9.135987146547262
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,22.642213951309746,29.70244454961047,17.41027232867687
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,6.157207713599427,8.455529494325882,4.387118634319547
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,13.083941950993905,17.178006355944298,9.652064484994195
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,11.203606832935892,14.504104769130622,8.770265741021424
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,183.50475918498395,247.6725771896381,131.15327493175434
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,40.22958929645689,57.20614259324443,26.675737101528366
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,13.2092780203861,17.083953001754832,10.390752481384766
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,52.77286407260835,79.00053584900145,33.461610989642374
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,29.190889112465015,41.79387262208923,19.961679718851233
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,40.257599107674196,54.08320739313958,29.397131053295652
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,161.08098949988064,230.99674737313876,108.35237491797552
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,9.616491811543966,12.202910368550691,7.628810489192304
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,11.73952064827894,16.099922564747818,8.599535376442661
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,156.33640860020674,211.9523848957845,115.61952394859658
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,7.167698532627485,10.305928798043253,4.978128271785678
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,61.45692909899065,87.78284446576514,41.283773344023174
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,9.787251537399545,12.502774162501993,7.686248781067339
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,70.6897691382534,94.62005142427937,49.405686523708944
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,78.07723912526863,113.46087394447433,54.0525716988156
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,17.71332239081587,21.47644696801775,14.9036093960424
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,23.626927376734276,32.44125245674971,17.26917700690052
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,104.71510198273681,146.27458508586363,71.2173518604726
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,483.86557485062673,662.1111518978822,335.2576180915003
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,118.74164434959795,164.97345758136177,82.43582272204996
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,208.2430050248176,281.8662190019091,146.18276579443597
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,82.88885453313625,131.2265014427613,49.43579009389133
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,15.787572133457045,19.27116616605467,13.216830319399108
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,36.46607903896759,47.476149216717324,26.801908420375934
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,25.03747652224775,37.10872927898866,16.06756169412355
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,88.8227835428963,121.49075800928786,62.885944665830934
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,38.44415395779518,51.8158351256819,27.14696012609162
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,55.999066493704674,81.82465481783869,36.702565798509475
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,34.23389526768257,50.23884125641959,21.575016047591923
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,8.517080337556736,12.541492722377672,5.395223619226233
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,223.54685909130714,299.0420355238807,163.0894109597433
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,10.960256584185027,16.008101141533732,7.183272259664621
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,46.339380015333525,61.968820769482896,34.53793529867265
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,79.57998738006205,103.97940904785204,60.787484059666035
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,9.876320705551308,12.29786964004603,7.977706311358202
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,15.359251219361022,21.129405577297987,11.177313849126643
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,32.53618432224797,48.71882034685088,21.730579692218523
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,9.200172180606067,11.706380766651929,7.356757632910554
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,7.737953120237859,9.88444415620073,6.054312549676999
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,7.275449527036249,9.739676916924443,5.391856213206591
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,23.873052234847755,36.17275946669718,14.322647784554288
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,24.539919688414503,35.85176490902781,17.08468957992288
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,20.180363824143647,23.337704012307977,17.05600115866533
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,33.05263073714464,41.876465494645096,25.87120023797803
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,103.81565211413653,132.09541469563385,79.19705584196814
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,41.92507901716509,51.68088326275833,33.0061955457459
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,123.78205889107603,159.06304079181893,95.76411619650021
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,124.0476733408936,170.40779402105755,85.71453826650733
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,28.445644356639676,39.07662902149955,19.820704167261304
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,9.864028384577225,12.364492986129132,7.537384993406742
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,10.708276590546705,13.92947819940804,8.379786093136923
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,155.35796010870948,207.53693425833768,113.9001989749019
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,16.39819455138293,22.80241505622176,11.579987806041503
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,117.7026541714831,171.85011715537647,79.20091978002658
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,19.016544096381434,26.93937128435794,13.066852823330105
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,26.65121205596718,37.33279898196812,18.003139940252954
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,18.889321440235456,26.647439932347105,12.766954321315136
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,195.98032455719292,252.4172615029834,147.42067250491806
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,15.45196958090978,20.772575095813984,11.420154746525547
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,7.220900407846655,9.356159422821545,5.475978750973127
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,15.565674447035805,21.27359687442488,11.439007871130435
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,33.54467274707882,48.24932848040968,21.802368911003175
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,17.095815063437247,22.067108144515057,13.071408030675713
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,26.631684486650624,32.577635887462634,22.030919732456653
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,169.5149744925731,228.36519996060883,123.41305177267326
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,14.201489528314717,20.998085749489277,9.52632358497571
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,26.755394138466002,35.00047966788631,20.080872560434244
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,91.17064593108638,124.78344028985552,66.69749389102252
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,14.122679750500538,21.04879467305714,8.92776153944684
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,416.6864760993839,578.0994090615845,293.8114477025826
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,13.725858250216149,17.27408687319282,10.864259654758024
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,104.03921140181714,144.0710636907148,73.35263248225594
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,9.670400629089839,13.65966325194382,6.600390046964682
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,54.65221972143191,74.48104868761857,40.135230089346706
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,34.87657425887459,48.22747636582606,24.88323995707396
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,192.27535047219055,260.88876007228356,138.14207301648358
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,105.44431864160299,160.58524575194866,67.5872360145072
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,22.610583887507502,32.31460357120662,15.157076457641535
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,164.63432372087883,224.49188175862736,120.76681091017765
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,35.89528332698826,46.34765974868942,26.513477994469984
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,102.56417790830774,141.85782324655668,70.59379728293976
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,491.80627897613914,678.1031591256334,350.7859678593675
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,396.45650329669763,520.1305192651598,298.18793386959226
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,30.904860585584306,39.705913340908616,23.418554709705283
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,55.89604334836413,74.6506491262966,39.98023096547409
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,11.297131625288278,14.346677036942951,8.965321846419782
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,9.824509864115635,12.383286536552689,7.7964458322034025
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,66.97996786207942,88.53181827910615,50.371125747488996
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,100.76626263999142,138.1758958083439,74.63784350313725
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,8.524976080784427,11.90323806997876,6.163223516338371
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,12.680092323864395,16.671367219254453,9.540174391639967
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,168.56650164300993,225.549873332985,123.0647834586268
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,27.790935624886743,38.86645598192946,19.382648271864994
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Haemophilus influenzae,Bacteria,All infectious syndromes,2019,39.51510618007446,55.868581989010934,26.98101645285218
